tenure,MonthlyCharges,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,DeviceProtection,HC_Cluster
-0.7888002190384014,-0.9758634490164798,Two year,DSL,Mailed check,No,Yes,No,No,Yes,2
1.2064976032430856,-1.4727407520661506,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
0.5142514200025698,1.0631614701873533,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,No,No,0
-0.30015585439803716,-0.3510277769540174,One year,DSL,Electronic check,No,Yes,No,Yes,Yes,0
0.47353105628253944,1.1745018691984834,Two year,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,Yes,0
-1.2367242199587352,-0.6484894399837535,Month-to-month,DSL,Mailed check,Yes,No,No,No,No,2
0.025607055362205634,0.6344178441444933,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,Yes,2
-1.2774445836787656,0.1774236690988095,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-0.4223169455581282,-1.4594463760648215,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
0.10704778280226633,-1.0406735320229585,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,Yes,2
-0.13727439951791576,-1.481049737066981,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.21871512695797646,0.7025515211513048,One year,Fiber optic,Electronic check,Yes,No,Yes,No,Yes,0
0.880734693482843,-0.12502338493142473,One year,DSL,Electronic check,Yes,Yes,No,No,Yes,0
-1.2367242199587352,0.19570343610063723,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.002895784642934,0.7357874611546272,One year,Fiber optic,Electronic check,Yes,No,No,Yes,No,0
1.2064976032430856,0.15415851109648415,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,No,Yes,0
-0.7073594915983407,-1.4760643460664828,One year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.2367242199587352,-1.4760643460664828,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.5322605130033284,1.3140928172124378,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,0
-0.46303730927815856,-0.6584602219847502,Month-to-month,DSL,Electronic check,Yes,No,No,No,No,2
-0.38159658183809786,-0.5088984919697991,One year,DSL,Electronic check,Yes,Yes,No,No,No,0
-1.0738427650786138,-1.4677553610656522,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.1552834925186746,-1.502653098069141,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.1960038562387048,1.1379423351948288,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,Yes,Yes,0
-0.38159658183809786,0.9551446651765553,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
-0.2594354906780068,-0.3393951979528547,One year,DSL,Credit card (automatic),No,Yes,Yes,Yes,No,0
-0.9924020376385531,-1.4860351280674797,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.2594354906780068,0.6377414381448259,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-1.2367242199587352,0.4881797081298748,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.4100994218432374,1.7096005032519754,Two year,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,Yes,0
1.5729808767233588,0.9617918531772199,Two year,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,0
1.0843365120829946,0.5014740841312035,One year,DSL,Credit card (automatic),No,Yes,Yes,No,Yes,0
0.26992923768238775,1.1711782751981514,One year,Fiber optic,Electronic check,No,No,No,Yes,Yes,0
-0.46303730927815856,-1.5009913010689746,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,-1.4976677070686424,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.6364125111626608,-1.481049737066981,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.055833672077855064,-0.4773243489666429,One year,DSL,Credit card (automatic),Yes,No,Yes,No,Yes,0
1.2879383306831464,1.614878074242506,One year,Fiber optic,Electronic check,No,Yes,Yes,Yes,Yes,0
0.5549717837226001,0.5064594751317021,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,2
0.7992939660427822,0.5380336181348585,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,0
1.4100994218432374,-1.3248408190513656,Two year,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
1.4100994218432374,-0.32776261895169184,Month-to-month,DSL,Electronic check,No,No,No,No,No,2
-1.1145631287986442,0.358559542116917,Month-to-month,Fiber optic,Electronic check,No,No,No,No,No,2
1.5729808767233588,1.478610720228884,Two year,Fiber optic,Electronic check,No,Yes,No,Yes,Yes,0
-0.9516816739185228,0.4283550161238945,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,2
-0.2594354906780068,1.0049985751815391,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,No,2
1.5729808767233588,1.7129240972523074,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
-0.015113308357824713,-1.491020519067978,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.2367242199587352,0.1857326540996401,Month-to-month,Fiber optic,Electronic check,No,No,No,No,No,2
1.5729808767233588,-1.3015756610490399,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.125056875803025,-0.6750781919864114,One year,DSL,Electronic check,Yes,No,Yes,No,Yes,0
0.9214550572028734,1.1761636661986499,One year,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,0
0.880734693482843,1.3506523512160928,One year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,Yes,No,0
-1.2367242199587352,1.0332491241843629,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-1.0738427650786138,0.3020584441112687,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,No,2
0.6364125111626608,0.1774236690988095,Two year,DSL,Credit card (automatic),Yes,No,Yes,No,Yes,0
1.247217966963116,-1.3132082400502028,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,0.47820892612887816,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-0.8295205827584317,-1.4527991880641573,Month-to-month,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
0.880734693482843,-1.3231790220511994,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,No,No,2
-0.0965540357978854,-0.00869759491979612,One year,DSL,Electronic check,Yes,Yes,No,Yes,Yes,0
-0.0965540357978854,-1.4993295040688086,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.1552834925186746,0.4732235351283796,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
0.3106496014024181,1.3689321182179202,One year,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,Yes,0
-0.9516816739185228,0.36853032411791364,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,No,2
-0.62591876415828,0.9003053641710731,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes,No,2
1.2064976032430856,-0.7033287409892356,Two year,DSL,Credit card (automatic),Yes,No,No,No,Yes,0
-0.1779947632379461,0.8803638001690798,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,No,0
1.5322605130033284,0.830509890164096,Two year,DSL,Credit card (automatic),No,Yes,Yes,Yes,Yes,0
0.5549717837226001,1.3174164112127704,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,0
-0.38159658183809786,0.8438042661654253,Month-to-month,Fiber optic,Mailed check,No,No,No,No,Yes,0
0.5956921474426305,-0.8130073430001998,One year,DSL,Electronic check,No,Yes,Yes,No,Yes,0
1.4508197855632678,1.3456669602155942,Two year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,0
1.125056875803025,1.3705939152180862,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,0
1.4100994218432374,1.304122035211441,Two year,Fiber optic,Electronic check,Yes,Yes,No,Yes,No,0
-0.748079855318371,0.16246749609731476,Month-to-month,DSL,Electronic check,Yes,Yes,No,Yes,No,2
1.002895784642934,0.3170146171127639,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.9214550572028734,1.2010906212011416,One year,Fiber optic,Mailed check,No,No,Yes,Yes,No,0
-1.2774445836787656,-1.479387940066815,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,-0.49394231896830415,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,No,2
-0.38159658183809786,1.068146861187852,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,Yes,2
-0.7888002190384014,1.182810854199314,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,No,2
0.5956921474426305,1.3074456292117733,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
0.22920887396235737,-1.4843733310673135,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.22920887396235737,0.3386179781149237,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,2
-1.2367242199587352,-0.2729233179462098,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No,No,2
-1.2774445836787656,-0.5155456799704636,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No,No,No,2
-0.7073594915983407,0.12756975909382579,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,2
-0.2594354906780068,0.142525932095321,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,No,2
0.10704778280226633,-1.4976677070686424,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.1960038562387048,-1.4860351280674797,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
0.7178532386027215,1.2941512532104444,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes,No,2
0.3920903288424788,0.9850570111795457,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,Yes,2
-0.9109613101984924,-0.32610082195152557,Month-to-month,DSL,Credit card (automatic),Yes,Yes,Yes,No,No,2
1.1657772395230555,0.9617918531772199,One year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No,No,0
1.4508197855632678,1.5118466602322065,Two year,Fiber optic,Credit card (automatic),No,Yes,Yes,Yes,No,0
-0.9109613101984924,1.1346187411944968,One year,Fiber optic,Electronic check,Yes,No,Yes,Yes,Yes,0
1.3286586944031769,0.830509890164096,One year,Fiber optic,Electronic check,No,No,Yes,No,Yes,0
1.6137012404433893,0.5214156481331973,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
0.9214550572028734,0.48651791112970877,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,No,2
-1.2774445836787656,-1.477726143066649,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-1.0331224013585834,-0.0651986929254444,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,No,Yes,2
-1.2367242199587352,0.33695618111475767,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,No,2
-0.9516816739185228,0.33529438411459117,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,No,2
-0.21871512695797646,-1.2932666760482092,Two year,No,Credit card (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
-1.0331224013585834,1.2359883582046303,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
1.2879383306831464,0.11759897709282914,Two year,DSL,Mailed check,Yes,Yes,No,No,Yes,0
1.5322605130033284,-0.5437962289732878,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,No,Yes,0
-1.2367242199587352,0.9717626351782166,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
1.4100994218432374,1.3390197722149297,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,No,0
0.5142514200025698,0.8155537171626008,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,2
-0.3408762181180675,-1.3165318340505352,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.1552834925186746,-1.504314895069307,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
0.47353105628253944,0.9368648981747281,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,Yes,2
1.6137012404433893,-1.46443176706532,Two year,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,0.3170146171127639,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No,No,2
1.369379058123207,-1.5093002860698053,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,-0.6684310039857471,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,No,2
-0.7888002190384014,0.641065032145158,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No,No,2
-0.9109613101984924,0.5297246331340278,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,2
1.3286586944031769,1.3157546142126038,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-1.2774445836787656,-1.502653098069141,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.22920887396235737,0.3087056321119333,One year,DSL,Electronic check,No,Yes,Yes,Yes,Yes,0
-0.38159658183809786,-0.8196545310008642,Two year,DSL,Mailed check,No,Yes,Yes,No,Yes,0
-0.9109613101984924,-1.4843733310673135,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.1552834925186746,1.2276793732037996,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
1.6137012404433893,0.6244470621434968,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,0
0.10704778280226633,-0.2629525359452129,Month-to-month,DSL,Electronic check,No,Yes,No,No,No,2
-1.2774445836787656,-1.4744025490663168,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.0436161483629645,-1.502653098069141,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.5322605130033284,1.3755793062185846,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,0
0.22920887396235737,0.47156173812821356,One year,DSL,Credit card (automatic),No,No,No,Yes,Yes,0
1.125056875803025,-0.4989277099688025,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,2
-0.2594354906780068,0.9185851311729007,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,Yes,No,2
-0.9924020376385531,-0.21808401694072754,One year,DSL,Bank transfer (automatic),No,Yes,Yes,No,No,0
0.35136996512244845,1.2575917192067896,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,0
0.14776814652229667,0.9036289581714056,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,2
0.880734693482843,0.016229360082695727,One year,DSL,Bank transfer (automatic),No,Yes,No,No,Yes,0
1.5729808767233588,1.3705939152180862,Two year,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,Yes,0
0.9214550572028734,0.2771314891087769,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.6137012404433893,-0.16656830993557784,Two year,DSL,Bank transfer (automatic),No,No,Yes,No,No,0
-1.1960038562387048,-0.32111543095102724,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,No,No,2
0.880734693482843,-0.16490651293541178,Two year,DSL,Bank transfer (automatic),Yes,No,No,No,Yes,0
1.6137012404433893,1.722894879253304,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
0.7992939660427822,1.48027251722905,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,Yes,0
1.125056875803025,1.217708591202803,One year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,No,0
0.26992923768238775,-0.4690153639658123,Month-to-month,DSL,Credit card (automatic),Yes,No,No,Yes,Yes,2
-0.7073594915983407,-0.28621769394753876,One year,DSL,Mailed check,No,No,No,Yes,No,2
1.4915401492832983,1.3872118852197473,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,Yes,Yes,0
0.43281069256250915,-1.5142856770703037,One year,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
1.247217966963116,0.6061672951416694,One year,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,0
-1.2367242199587352,0.1774236690988095,Month-to-month,Fiber optic,Electronic check,No,No,No,No,No,2
1.6137012404433893,1.4470365772257276,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
-0.015113308357824713,0.8737166121684152,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,Yes,2
0.3106496014024181,-1.3132082400502028,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.0436161483629645,-0.6451658459834212,One year,DSL,Electronic check,Yes,No,Yes,Yes,No,0
1.4100994218432374,-0.6933579589882389,Two year,DSL,Electronic check,No,Yes,Yes,Yes,No,0
0.758573602322752,0.4233696251233959,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,No,No,2
-0.055833672077855064,0.4831943171293762,One year,DSL,Mailed check,Yes,Yes,No,Yes,Yes,0
1.4915401492832983,0.6693155811479823,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No,No,2
-0.015113308357824713,0.4815325201292102,One year,Fiber optic,Electronic check,Yes,Yes,No,No,No,2
-0.46303730927815856,0.2089978121019659,Two year,DSL,Credit card (automatic),No,Yes,Yes,Yes,No,0
0.7992939660427822,-0.3659839499555126,One year,DSL,Electronic check,No,No,Yes,No,Yes,0
1.6137012404433893,-1.3464441800535252,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.6137012404433893,-0.3510277769540174,Two year,DSL,Electronic check,Yes,No,No,Yes,Yes,0
0.7992939660427822,-0.681725379987076,One year,DSL,Bank transfer (automatic),No,No,Yes,No,Yes,0
0.35136996512244845,-0.4889569279678058,One year,DSL,Bank transfer (automatic),No,Yes,No,No,No,0
0.35136996512244845,-1.4827115340671475,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.0738427650786138,0.14917312009598557,Month-to-month,Fiber optic,Mailed check,Yes,No,No,No,No,2
1.4100994218432374,0.15249671409631763,One year,DSL,Credit card (automatic),Yes,Yes,Yes,No,Yes,0
-0.6666391278783103,-1.5093002860698053,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.62591876415828,-1.51594747407047,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
0.10704778280226633,-0.12502338493142473,Month-to-month,DSL,Mailed check,No,No,Yes,No,Yes,2
1.0436161483629645,-1.4710789550659844,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,-0.4740007549663106,Month-to-month,DSL,Electronic check,Yes,No,No,No,Yes,2
0.7992939660427822,-0.48397153696730727,Two year,DSL,Mailed check,No,Yes,No,Yes,Yes,0
1.5322605130033284,0.4931650991303729,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,Yes,0
-0.5444780367182193,-1.3248408190513656,Two year,No,Bank transfer (automatic),Yes,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,0.32033821111309646,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.10704778280226633,1.4005062612210766,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,Yes,0
-0.015113308357824713,1.2160467942026365,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-0.62591876415828,-0.31280644595019663,Month-to-month,DSL,Credit card (automatic),Yes,Yes,Yes,No,No,2
1.4100994218432374,-0.47233895796614456,One year,DSL,Credit card (automatic),No,No,No,No,No,0
-0.9516816739185228,-1.504314895069307,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.055833672077855064,0.4881797081298748,One year,DSL,Mailed check,Yes,Yes,No,Yes,No,0
-1.1552834925186746,0.8604222361670865,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,2
1.0436161483629645,0.8338334841644282,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No,No,0
1.125056875803025,0.4732235351283796,One year,DSL,Mailed check,No,Yes,Yes,Yes,Yes,0
1.0436161483629645,1.325725396213601,One year,Fiber optic,Electronic check,Yes,Yes,No,Yes,Yes,0
-1.2774445836787656,-1.502653098069141,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.21871512695797646,-1.491020519067978,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
1.369379058123207,1.7112623002521414,One year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,Yes,0
-0.7073594915983407,0.7640380101574512,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,No,2
0.5956921474426305,1.1728400721983174,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
0.35136996512244845,0.5496661971360212,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No,No,2
1.0843365120829946,-0.6800635829869099,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,No,2
0.7178532386027215,0.1857326540996401,Two year,Fiber optic,Credit card (automatic),No,No,No,No,No,0
-0.62591876415828,-0.6750781919864114,One year,DSL,Credit card (automatic),No,No,Yes,Yes,Yes,0
-1.0738427650786138,-0.518869273970796,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,No,2
0.758573602322752,-1.1736172920362484,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No,No,2
0.47353105628253944,1.1894580421999785,Month-to-month,Fiber optic,Electronic check,No,Yes,No,Yes,No,2
0.6771328748826912,0.682609957149311,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,2
-1.2367242199587352,1.0266019361836989,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,No,2
1.0843365120829946,0.14418772909548702,One year,DSL,Mailed check,Yes,Yes,Yes,No,No,0
0.7178532386027215,0.1857326540996401,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,Yes,No,0
1.0843365120829946,-1.4677553610656522,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.5851984004382496,0.31202922611226586,Month-to-month,Fiber optic,Mailed check,No,No,No,No,No,2
-0.9109613101984924,0.3419415721152558,Month-to-month,Fiber optic,Electronic check,No,No,No,No,No,2
-0.748079855318371,-0.6700928009859131,One year,DSL,Electronic check,No,No,No,No,No,0
0.10704778280226633,-1.439504812062828,Two year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
-0.9924020376385531,-0.7083141319897339,One year,DSL,Mailed check,Yes,No,No,No,No,0
-0.5851984004382496,-1.4860351280674797,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,No internet service,1
1.125056875803025,0.9767480261787151,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,0
-1.2774445836787656,0.9850570111795457,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,Yes,2
-1.0738427650786138,-1.502653098069141,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.5444780367182193,0.37019212111808014,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,Yes,No,0
0.8400143297628127,-0.020330173920958795,One year,DSL,Bank transfer (automatic),No,Yes,Yes,No,No,0
1.6137012404433893,1.4885815022298807,Two year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,Yes,0
1.125056875803025,1.5301264272340338,Two year,Fiber optic,Credit card (automatic),Yes,Yes,No,Yes,Yes,0
-1.2774445836787656,-0.3244390249513595,Month-to-month,DSL,Credit card (automatic),Yes,No,No,Yes,No,2
-0.7888002190384014,-0.37595473195650925,Month-to-month,DSL,Mailed check,No,Yes,No,No,Yes,2
-1.1145631287986442,0.1724382780983114,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,No,No,2
-1.2774445836787656,1.219370388202969,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-0.7888002190384014,1.071470455188184,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,Yes,2
0.18848851024232702,0.85876043916692,One year,DSL,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,0
1.2879383306831464,0.2920876621102721,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,No,No,2
-1.1145631287986442,0.10596639809166647,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,Yes,Yes,0
1.1657772395230555,0.9833952141793793,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,No,No,No,0
-1.2774445836787656,0.1574821050968162,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-1.2774445836787656,-1.5259182560714666,Month-to-month,No,Mailed check,Yes,No internet service,No internet service,No internet service,No internet service,1
-0.2594354906780068,-1.5076384890696393,One year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-1.2774445836787656,0.14751132309581955,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
-0.3408762181180675,-1.4960059100684764,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.62591876415828,-0.33773340095268845,One year,DSL,Electronic check,No,Yes,No,Yes,Yes,0
-0.2594354906780068,-1.1619847130350858,Month-to-month,DSL,Mailed check,Yes,No,No,No,Yes,2
-1.2774445836787656,0.16246749609731476,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
0.3106496014024181,1.2326647642042976,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,2
0.7992939660427822,1.2725478922082847,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,Yes,2
-1.2774445836787656,0.5829021371393436,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,Yes,2
-1.2774445836787656,-1.477726143066649,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,No internet service,1
-0.46303730927815856,-0.9858342310174765,Two year,DSL,Mailed check,No,Yes,Yes,No,No,0
1.4100994218432374,1.3606231332170895,One year,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,Yes,0
0.47353105628253944,-0.28289409994720643,Month-to-month,DSL,Bank transfer (automatic),No,Yes,Yes,No,No,2
1.5322605130033284,-0.1466267459335843,One year,DSL,Electronic check,No,Yes,No,Yes,Yes,0
-1.1960038562387048,0.4815325201292102,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes,No,2
0.9621754209229036,-0.16490651293541178,Two year,DSL,Bank transfer (automatic),Yes,No,Yes,No,Yes,0
-0.7888002190384014,0.6593447991469852,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,No,2
1.0436161483629645,0.9518210711762233,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No,No,2
0.3920903288424788,0.9784098231788811,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,2
-1.2774445836787656,-1.3198554280508674,Month-to-month,DSL,Electronic check,No,No,No,No,No,2
0.5549717837226001,1.1595456961969886,Two year,Fiber optic,Mailed check,No,Yes,Yes,No,Yes,0
1.247217966963116,-0.4690153639658123,Two year,DSL,Bank transfer (automatic),Yes,No,Yes,No,No,0
-0.8702409464784621,-0.12834697893175703,Month-to-month,DSL,Electronic check,Yes,Yes,No,No,Yes,2
